%RecordDate (EST)	InstrumentID	Height	AHD Level
%day month year hour min Height AHD_level

23 9 20 20 42		0.546791971	-0.463208029
23 9 20 20 48		0.536358893	-0.473641107
23 9 20 20 54		0.534759283	-0.475240717
23 9 20 21 00		0.537680447	-0.472319553
23 9 20 21 06		0.584628761	-0.425371239
23 9 20 21 12		0.599513113	-0.410486887
23 9 20 21 18		0.615997255	-0.394002745
23 9 20 21 24		0.620818257	-0.389181743
23 9 20 21 30		0.645696461	-0.364303539
23 9 20 21 36		0.652791023	-0.357208977
23 9 20 21 42		0.668857574	-0.341142426
23 9 20 21 48		0.686037362	-0.323962638
23 9 20 21 54		0.704538405	-0.305461595
23 9 20 22 00		0.720952988	-0.289047012
23 9 20 22 06		0.739453971	-0.270546029
23 9 20 22 12		0.751695395	-0.258304605
23 9 20 22 18		0.766162395	-0.243837605
23 9 20 22 24		0.779586077	-0.230413923
23 9 20 22 30		0.802330077	-0.207669923
23 9 20 22 36		0.830707729	-0.179292271
23 9 20 22 42		0.862563074	-0.147436926
23 9 20 22 48		0.877934217	-0.132065783
23 9 20 22 54		0.890106201	-0.119893799
23 9 20 23 00		0.913128197	-0.096871803
23 9 20 23 06		0.925369501	-0.084630499
23 9 20 23 12		0.945748746	-0.064251254
23 9 20 23 18		0.952634394	-0.057365606
23 9 20 23 24		0.966127515	-0.043872485
23 9 20 23 30		0.983028948	-0.026971052
23 9 20 23 36		1.00264287	-0.00735713
23 9 20 23 42		1.005703449	-0.004296551
23 9 20 23 48		1.02427423	0.01427423
23 9 20 23 54		1.043331623	0.033331623	
